GI_ID,Latitude,Longitude,DEP_Contra,Asset_ID,DEP_Cont_1,Project_Ty,Row_Onsite,Project_Na,Asset_Type,Status,Asset_X_Co,Asset_Y_Co,Borough,Sewer_Type,Outfall,Waterbody,Street_Add,Nearest_In,BBL,Secondary,Community,City_Counc,Assembly_D,Asset_Leng,Asset_Widt,Asset_Area,GI_Feature,Tree_Latin,Tree_Commo,Constructi,Construc_1,Status_Gro
1355i,-73.8880930502482,40.6715605255078,GK26W5-04,99543,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015292.88,183963.84,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040280001,,305,37,60,10,4,40,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1355a,-73.8878501270389,40.670609991779,GK26W5-04,99546,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015360.71,183617.62,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040280001,,305,37,60,13,4,52,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1355b,-73.8878620181992,40.6706557862765,GK26W5-04,99547,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015357.39,183634.3,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040280001,,305,37,60,12,4,48,Standard,Koelreuteria paniculata,Panicled Goldenraintree,GK26W4-01_GK26W5-04,2,In Construction
1356a,-73.8874850400095,40.6717771267912,GK26W5-04,99550,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015461.44,184042.97,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040280001,,305,37,60,10,4.5,45,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1356b,-73.8877892999268,40.6717319429748,GK26W5-04,99551,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015377.06,184026.4,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040280001,,305,37,60,10,4.5,45,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1357f,-73.8881673312118,40.6718497875674,GK26W5-04,99557,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015272.14,184069.2,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040120034,,305,37,55,13,4.5,58.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1357h,-73.8882192622859,40.6720529241676,GK26W5-04,99558,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015257.64,184143.19,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040120034,,305,37,55,13,4.5,58.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1357g,-73.8881831971788,40.6719117526313,GK26W5-04,99559,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015267.71,184091.77,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040120034,,305,37,55,13,4.5,58.5,Standard,Malus 'Cardinal',Cardinal Crabapple,GK26W4-01_GK26W5-04,2,In Construction
1359a,-73.886964366307,40.6707642872399,GK26W5-04,99562,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015606.35,183674.15,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040290001,,305,37,60,20,4.5,90,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1359b,-73.8870275727858,40.6710119832413,GK26W5-04,99563,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015588.7,183764.37,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040290001,,305,37,60,12,4,48,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1360b,-73.8872044120867,40.6717038408994,GK26W5-04,99565,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015539.32,184016.37,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040290001,,305,37,60,20,4.5,90,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1361a,-73.8870122403706,40.6719338843251,GK26W5-04,99567,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015592.52,184100.25,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040130033,,305,37,55,15,6,90,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1362c,-73.8863074648093,40.67143237777,GK26W5-04,99569,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015788.26,183917.79,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040290001,,305,37,60,12,4.5,54,Standard,Cornus florida 'Cherokee Princess',Cherokee Princess Flowering Dogwood,GK26W4-01_GK26W5-04,2,In Construction
1362a,-73.886178620639,40.6709281443617,GK26W5-04,99570,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015824.24,183734.13,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040290001,,305,37,60,11,4.5,49.5,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1362b,-73.8862067681705,40.6710376614208,GK26W5-04,99571,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015816.38,183774.02,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040290001,,305,37,60,13,4.5,58.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
GS1363a,-73.8861100488744,40.6710166230548,GK26W5-04,99573,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWGS,In Construction,1015843.22,183766.39,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040300038,3040300137,305,42,60,10,3,30,,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1366a,-73.885316275001,40.6711503286716,GK26W5-04,99575,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016063.35,183815.39,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040300030,3040300031,305,42,60,13,4,52,Type D,Prunus cerasifera 'Newport',Newport Cherry Plum,GK26W4-01_GK26W5-04,2,In Construction
1366b,-73.8854189739256,40.6715516627099,GK26W5-04,99577,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016034.67,183961.57,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040300023,3040300022,305,42,60,20,4,80,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1367c,-73.8853449946959,40.6716182596731,GK26W5-04,99578,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016055.16,183985.86,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040310013,,305,37,60,13,4,52,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1369a,-73.885147542786,40.672210468215,GK26W5-04,99583,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016109.65,184201.69,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040150001,,305,37,54,15,4.5,67.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1370c,-73.8845204444687,40.6713457293683,GK26W5-04,99585,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016284.02,183886.87,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040310040,,305,37,60,10,4,40,Standard,Malus 'Cardinal',Cardinal Crabapple,GK26W4-01_GK26W5-04,2,In Construction
1370g,-73.8847122636982,40.6720952462319,GK26W5-04,99586,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016230.45,184159.87,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040310127,,305,37,60,13,4.5,58.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
GS1370d,-73.8845758730098,40.6715626499348,GK26W5-04,99588,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWGS,In Construction,1016268.54,183965.88,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040310036,,305,37,60,13,3.5,45.5,,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1370b,-73.8844752934277,40.6711685909306,GK26W5-04,99589,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016296.63,183822.35,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040310041,,305,37,60,16,4,64,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1370a,-73.8844607555234,40.6711120338937,GK26W5-04,99590,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016300.69,183801.75,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040310041,,305,37,60,16,4,64,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1371a,-73.8841176728907,40.6697662531722,GK26W5-04,99591,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016396.51,183311.57,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040470152,,305,42,60,10,4,40,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1375a,-73.8848868360346,40.6694723184425,GK26W5-04,99594,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016183.28,183204.2,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040460138,,305,42,60,10,4,40,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1376a,-73.8855851988892,40.670751807557,GK26W5-04,99595,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015988.94,183670.1,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040460126,,305,42,60,10,4,40,Standard,Malus 'Cardinal',Cardinal Crabapple,GK26W4-01_GK26W5-04,2,In Construction
1377c,-73.8857797083112,40.6708205379557,GK26W5-04,99596,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015934.95,183695.07,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040300036,,305,42,60,10,4.5,45,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1377b,-73.8858983025285,40.670803116502,GK26W5-04,99598,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015902.06,183688.68,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040300036,,305,42,60,10,4.5,45,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
GS1378a,-73.8859896563715,40.670546378134,GK26W5-04,99599,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWGS,In Construction,1015876.84,183595.11,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040460120,,305,42,60,10,3.5,35,,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
GS1378b,-73.8859793795038,40.6705059648072,GK26W5-04,99600,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWGS,In Construction,1015879.71,183580.39,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040460020,3040460120,305,42,60,10,3.5,35,,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1382b,-73.8868004217994,40.67012404366,GK26W5-04,99605,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015652.13,183440.95,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040450017,,305,42,60,12,4,48,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1382c,-73.8868119876705,40.6701698653972,GK26W5-04,99607,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015648.9,183457.64,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040450018,,305,42,60,12,4,48,Standard,Lagerstroemia 'Muskogee',Muskogee Crapemyrtle,GK26W4-01_GK26W5-04,2,In Construction
1383e,-73.8869052663996,40.6701784659463,GK26W5-04,99609,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015623.02,183460.74,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040440001,,305,42,60,10,4.5,45,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1383c,-73.886782009483,40.6696943578623,GK26W5-04,99613,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015657.44,183284.41,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040440001,,305,42,60,11,4,44,Type D,Quercus velutina,Eastern Black Oak,GK26W4-01_GK26W5-04,2,In Construction
1383f,-73.8869364916615,40.6703017372026,GK26W5-04,99614,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015614.3,183505.64,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040440001,,305,42,60,13,4.5,58.5,Type D,Acer rubrum,Red Maple,GK26W4-01_GK26W5-04,2,In Construction
1385b,-73.887725673469,40.6705324127395,GK26W5-04,99616,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015395.27,183589.4,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040280001,,305,37,60,13,4,52,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1386b,-73.8875212980012,40.6693233850741,GK26W5-04,99619,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015452.53,183148.99,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040440001,,305,42,60,11,6,66,Standard,Prunus 'Okame',Okame Cherry,GK26W4-01_GK26W5-04,2,In Construction
1386a,-73.8875063300637,40.6692640283167,GK26W5-04,99622,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015456.71,183127.37,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040440001,,305,42,60,11,6,66,Standard,Prunus 'Okame',Okame Cherry,GK26W4-01_GK26W5-04,2,In Construction
1387f,-73.8876907546953,40.6695403058218,GK26W5-04,99624,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015405.42,183227.96,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,14,5,70,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1387b,-73.8875923050968,40.6691566542547,GK26W5-04,99627,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015432.91,183088.22,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,11,5,55,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1387a,-73.8875706407995,40.6690708312912,GK26W5-04,99629,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015438.96,183056.96,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,17,5,85,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1387k,-73.887840593032,40.6701271484731,GK26W5-04,99631,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015363.58,183441.71,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,20,5,100,Standard,Quercus palustris,Pin Oak,GK26W4-01_GK26W5-04,2,In Construction
1387i,-73.8877834707284,40.6699043265252,GK26W5-04,99632,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015379.53,183360.55,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,20,5,100,Standard,Quercus phellos,Willow Oak,GK26W4-01_GK26W5-04,2,In Construction
1387g,-73.8877322262286,40.669701986329,GK26W5-04,99634,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015393.84,183286.85,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,12,5,60,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1390b,-73.8884943924122,40.669421799456,GK26W5-04,99636,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015182.54,183184.5,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,20,4.5,90,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1390aa,-73.8884603715372,40.6692874095468,GK26W5-04,99637,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015192.04,183135.55,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,17,4.5,76.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1390d,-73.8886665541019,40.6700934488821,GK26W5-04,99640,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015134.47,183429.14,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040430001,,305,42,60,10,4.5,45,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1391a,-73.8886538963529,40.6696860291194,GK26W5-04,99641,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015138.17,183280.71,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040420027,,305,42,60,13,5.5,71.5,Standard,Malus 'Cardinal',Cardinal Crabapple,GK26W4-01_GK26W5-04,2,In Construction
1393a,-73.8889564609652,40.6703497894704,GK26W5-04,99643,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015053.93,183522.43,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040260133,,305,37,60,10,4,40,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,2,In Construction
1430a,-73.8801404050829,40.6864142700144,GK26W5-04,99686,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1017491.53,189378.4,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3040950001,,305,37,54,12,6,72,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1433a,-73.8801096975665,40.6854041887237,GK26W5-04,99688,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1017500.55,189010.41,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039050027,,305,37,54,14,4.5,63,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
GS1439a,-73.8812829281849,40.6854340056447,GK26W5-04,99692,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWGS,In Construction,1017175.15,189020.83,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039040005,,305,37,54,20,3.5,70,,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1441a,-73.8818731269059,40.6855838189317,GK26W5-04,99694,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1017011.39,189075.19,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3038920001,3038890001,305,37,54,20,6,120,Standard,Platanus x acerifolia,London Planetree,GK26W4-01_GK26W5-04,1,In Construction
1441b,-73.8814649155018,40.6857736119839,GK26W5-04,99695,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1017124.51,189144.49,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3038920001,,305,37,54,20,4,80,Standard,Platanus x acerifolia,London Planetree,GK26W4-01_GK26W5-04,1,In Construction
1443a,-73.881892186628,40.6850015347107,GK26W5-04,99696,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1017006.39,188863.04,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039030001,,305,37,54,13,4,52,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1448a,-73.8825642989374,40.6832907186003,GK26W5-04,99699,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016820.82,188239.49,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039120069,,305,37,54,10,5,50,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1448b,-73.8825741429435,40.6833311866234,GK26W5-04,99701,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016818.07,188254.23,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039120069,,305,37,54,10,5,50,Standard,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1449b,-73.8827916094511,40.683753115489,GK26W5-04,99703,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016757.55,188407.87,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039110045,3039110044,305,37,54,10,5,50,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1449a,-73.8827660481305,40.6836493095291,GK26W5-04,99704,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016764.69,188370.06,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039110047,3039110046,305,37,54,11,5,55,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1456c,-73.8845646400034,40.6834891038754,GK26W5-04,99714,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016265.93,188311.03,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039100005,,305,37,54,12,4.5,54,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1456d,-73.8846980789711,40.684012089722,GK26W5-04,99716,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016228.67,188501.52,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039100014,,305,37,54,11,4.5,49.5,Type DA,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1456a,-73.8844664733865,40.683107097433,GK26W5-04,99717,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016293.34,188171.89,,Combined,26W-005,Jamaica Bay and Tributaries,,,3039100051,,,,,20,4.5,90,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1457a,-73.8845588482355,40.6830232823865,GK26W5-04,99718,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016267.76,188141.32,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039090027,,305,37,54,20,4.5,90,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1457c,-73.8846084102325,40.6832189796274,GK26W5-04,99720,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016253.92,188212.6,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039090027,3039090025,305,37,54,17,4,68,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1457d,-73.8846540725219,40.6833972985107,GK26W5-04,99721,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016241.17,188277.55,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039090023,,305,37,54,14,4,56,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1457e,-73.8847742284093,40.6838663910397,GK26W5-04,99722,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016207.62,188448.41,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039090015,,305,37,54,13,4,52,Type DA,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1461a,-73.8855321882434,40.6835336574575,GK26W5-04,99724,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015997.56,188326.91,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039090008,,305,37,54,13,4.5,58.5,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1462d,-73.8856610907381,40.6835946647096,GK26W5-04,99725,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015961.78,188349.09,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039080010,,305,37,54,17,6,102,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1462b,-73.885570080301,40.6832409100599,GK26W5-04,99727,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015987.19,188220.24,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039080016,,305,37,54,10,4,40,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1462c,-73.8856144938741,40.6834130241271,GK26W5-04,99728,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015974.79,188282.93,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039080010,,305,37,54,20,4,80,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1465a,-73.8863023105638,40.6828089222002,GK26W5-04,99731,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015784.31,188062.59,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039080028,,305,37,54,13,5,65,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
2106b,-73.8850028207689,40.6628548793406,GK26W5-04,100575,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1016154.27,180793.24,,Combined,26W-005,Jamaica Bay and Tributaries,,,3043080029,,,,,10,6,60,Type D,No Tree,N/A,GK26W4-01_GK26W5-04,4,In Construction
1469a,-73.8872666534312,40.6828462118384,GK26W5-04,99736,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015516.83,188075.83,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039070003,,305,37,54,15,4.5,67.5,Type C - SW Chamber,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
1479b,-73.8883766227347,40.6822384754909,GK26W5-04,99752,1,Area-Wide,ROW,EDC 26W-005 Phase 1,ROWB,In Construction,1015209.26,187854.02,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3039220031,,305,37,54,13,4.5,58.5,Type A - Stone Columns,No Tree,N/A,GK26W4-01_GK26W5-04,1,In Construction
